text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"23 Jan 2025
					16:04:47",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/baada62667_972656892b.pdf,Penyampaian Bukti Iklan Pemanggilan RUPSI atas Sukuk Ijarah Berkelanjutan I XL Axiata Tahap II Tahun 2017 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/5be751a619_50a3997882.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847649_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/fcb7221782_7e46f80aaf.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847649_lamp1.pdf
"23 Jan 2025
					16:11:20",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b3848aff95_68c266c44b.pdf,Penyampaian Bukti Iklan Pemanggilan RUPO atas Obligasi Berkelanjutan I XL Axiata Tahap I Tahun 2018 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/73463636e7_0fdc40b9a8.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847652_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ff0912f507_cf7f926f9f.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847652_lamp1.pdf
"23 Jan 2025
					16:13:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/51070509bc_554f73aeba.pdf,Penyampaian Bukti Iklan Pemanggilan RUPSI atas Sukuk Ijarah Berkelanjutan II XL Axiata Tahap I Tahun 2018 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3f61b61548_6f891429c0.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847653_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/701e5bf55d_6dd0e6bff5.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847653_lamp2.pdf
"23 Jan 2025
					16:14:17",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/5f5ac2d8b2_e119e047c2.pdf,Penyampaian Bukti Iklan Pemanggilan RUPO atas Obligasi Berkelanjutan I XL Axiata Tahap II Tahun 2019 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1b7e4dbd5b_60e9d5c437.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847654_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b9a50b1868_256defce00.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847654_lamp2.pdf
"23 Jan 2025
					16:16:00",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/437d46d99e_0534777c82.pdf,Pemberitahuan Panggilan RUPSU PT XL Axiata Tbk [],EXCL,,,,
"23 Jan 2025
					16:18:13",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/c99562079c_cefcf424b3.pdf,Penyampaian Bukti Iklan Pemanggilan RUPSI atas Sukuk Ijarah Berkelanjutan II XL Axiata Tahap II Tahun 2019 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3e770193ab_503413c630.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847655_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/edefcd9a21_f34fb15940.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847655_lamp2.pdf
"23 Jan 2025
					16:20:48",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/0b6f4715d3_5e98ab68cd.pdf,Penyampaian Bukti Iklan Pemanggilan RUPO atas Obligasi Berkelanjutan II XL Axiata Tahap I Tahun 2022 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/2122c419d9_c207505038.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847656_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4106e1d78f_e953fbd5a7.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847656_lamp1.pdf
"23 Jan 2025
					16:21:51",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a1a14844cb_436e204c46.pdf,Penyampaian Bukti Iklan Pemanggilan RUPSI atas Sukuk Ijarah Berkelanjutan III XL Axiata Tahap I Tahun 2022 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/be42990385_b5483f4fd0.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847657_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f044086c80_8ee832d46f.pdf,20250123_EXCL_Penyampaian Bukti Iklan_31847657_lamp1.pdf
"23 Jan 2025
					16:22:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3e766b52fb_0dd96b5669.pdf,Pemberitahuan Panggilan RUPO PT XL Axiata Tbk [],EXCL,,,,
"23 Jan 2025
					16:23:36",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/70d2c975d1_62988d6d6f.pdf,Pemberitahuan Panggilan RUPSU PT XL Axiata Tbk [],EXCL,,,,
"23 Jan 2025
					16:24:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e209282275_d650f3ee25.pdf,Pemberitahuan Panggilan RUPO PT XL Axiata Tbk [],EXCL,,,,
"23 Jan 2025
					16:25:11",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/02349d07e4_1851c1a49b.pdf,Pemberitahuan Panggilan RUPO PT XL Axiata Tbk [],EXCL,,,,
"23 Jan 2025
					16:26:05",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/01dd0baaa7_e6b1df3b19.pdf,Pemberitahuan Panggilan RUPSU PT XL Axiata Tbk [],EXCL,,,,
"23 Jan 2025
					16:26:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/940dc20037_a50c9eaaad.pdf,Pemberitahuan Panggilan RUPSU PT XL Axiata Tbk [],EXCL,,,,
"30 Jan 2025
					14:46:03",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f5e0222172_2b2f09c038.pdf,Informasi Ijarah Fee [],EXCL,,,,
"31 Jan 2025
					14:33:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/5c864f6894_e4e84e37b8.pdf,Penjelasan atas Permintaan Penjelasan Bursa [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b73150d008_2e4dc74905.pdf,20250131_EXCL_Tanggapan atas Permintaan Penjelasan Bursa_31848557_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/da0416ac25_fc3bb301a4.pdf,20250131_EXCL_Tanggapan atas Permintaan Penjelasan Bursa_31848557_lamp2.pdf
"08 Jan 2025
					11:06:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/df403a5a16_38d1fa0ffb.pdf,Laporan Bulanan Registrasi Pemegang Efek [],GGRM,,,,
"09 Jan 2025
					16:13:44",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/84fa70fca4_e13c928011.pdf,Laporan Bulanan Registrasi Pemegang Efek [],GOOD,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/02a2392c94_dbf7f3ad76.pdf,20250109_GOOD_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31844368_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/61484d9009_c7d8f7a720.pdf,20250109_GOOD_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31844368_lamp1.pdf
"09 Jan 2025
					16:39:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/01c52cbb42_93d0861cec.pdf,Laporan Bulanan Registrasi Pemegang Efek [],GOTO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/8c511a30e1_539c126a04.pdf,20250109_GOTO_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31844539_lamp1.pdf,,
"13 Jan 2025
					18:04:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/9568c73d9c_2016fbed39.pdf,Laporan Penggunaan Dana Hasil Penawaran Umum [],GOTO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e2a9b852c5_6adcbffaa7.pdf,20250113_GOTO_Laporan Penggunaan Dana Hasil Penawaran Umum_31845325_lamp1.pdf,,
"06 Jan 2025
					17:28:08",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e1c5c4f284_fe23b00a14.pdf,Laporan Bulanan Registrasi Pemegang Efek [],HRUM,,,,
"15 Jan 2025
					18:58:29",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/994bf4c81c_038e88ccc3.pdf,Laporan Pengalihan Kembali Saham Hasil Buy Back [],HRUM,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/30b1d20bff_ff76d7e6c4.pdf,20250115_HRUM_Laporan Pengalihan Saham Hasil Buy Back_31845997_lamp1.pdf,,
"10 Jan 2025
					17:11:04",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/56aa3ed832_ec1bd602a8.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ICBP,,,,
"02 Jan 2025
					12:36:29",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/89f10e700c_83da587e06.pdf,Perubahan Komite Audit [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/145bfb042a_5b2ac1cd10.pdf,20250102_INCO_Perubahan Corsec Komite Audit Alamat NPWP Internal Audit_31842082_lamp1.pdf,,
"03 Jan 2025
					16:07:50",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/939f7a9afb_da1b31ab02.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/0d6d525861_9095339312.pdf,20250103_INCO_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31842432_lamp1.pdf,,
"10 Jan 2025
					13:44:07",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1f63aaa78d_3eefe78bb2.pdf,Laporan Bulanan Aktivitas Eksplorasi [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3f65f218c4_a4e9ab249a.pdf,20250110_INCO_Laporan Bulanan Aktivitas Eksplorasi_31844807_lamp1.pdf,,
"14 Jan 2025
					12:13:36",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/94920593e1_e1553ad7e6.pdf,Siaran Pers Rapat Umum Pemegang Saham Luar Biasa  [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/2b55facd1c_68f9b78a5a.pdf,20250114_INCO_Laporan Informasi dan Fakta Material_31845492_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4ecb276461_af16ec03d9.pdf,20250114_INCO_Laporan Informasi dan Fakta Material_31845492_lamp2.pdf
"15 Jan 2025
					12:57:23",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/06da2ee1df_8f62c92371.pdf,Penjelasan atas Permintaan Penjelasan Bursa [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f89ad9cc7c_b23c0a2f1f.pdf,20250115_INCO_Tanggapan atas Permintaan Penjelasan Bursa_31845831_lamp1.pdf,,
"16 Jan 2025
					13:34:17",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/dc349747b6_226bcbdc3d.pdf,Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/8c99e214bd_b43373ce56.pdf,20250116_INCO_Ringkasan Risalah/Risalah RUPS_31846164_lamp1.pdf,,
"16 Jan 2025
					22:24:31",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/63119c5a98_31993c46f1.pdf,Laporan Penggunaan Dana Hasil Penawaran Umum [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/d5bbc92399_af5f5a8bc0.pdf,20250116_INCO_Laporan Penggunaan Dana Hasil Penawaran Umum_31846325_lamp1.pdf,,
"17 Jan 2025
					10:25:02",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/5f79d19faf_9154e5f5c2.pdf,Penyampaian Bukti Iklan Hasil RUPS [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/86e9d7352c_aeb3530a49.pdf,20250117_INCO_Penyampaian Bukti Iklan_31846353_lamp1.pdf,,
"17 Jan 2025
					18:14:09",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/cec91d4cd8_faeb207735.pdf,Laporan Penggunaan Dana Hasil Penawaran Umum (KOREKSI) [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/c77f875185_c97c1b7fb4.pdf,20250117_INCO_Laporan Penggunaan Dana Hasil Penawaran Umum_31846514_lamp1.pdf,,
"24 Jan 2025
					16:56:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/79ffd9cc8b_84fc10db3f.pdf,Konfirmasi Emiten Grup [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a3cb085eb4_37a67bab4e.pdf,20250124_INCO_Konfirmasi Emiten Grup_31848125_lamp1.pdf,,
"22 Jan 2025
					22:26:28",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/Indeks%20Peng-00012-No.%20Peng-00012BEI.POP01-2025.pdf,"Evaluasi Indeks IDX30, LQ45, IDX80, KOMPAS100, BISNIS-27, MNC36, SMinfra18, dan IDXESGL []",INDEKS,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/No.%20Peng-00012_BEI.POP_01-2025-ID.zip,No. Peng-00012_BEI.POP_01-2025-ID.zip,,
"10 Jan 2025
					16:49:20",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/dae29c8bf7_e031ab8036.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INDF,,,,
"06 Jan 2025
					16:15:26",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/24bafdf5a2_22ef343b1d.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/c98ab28947_6f1deb3214.pdf,20250106_INKP_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31842740_lamp1.pdf,,
"07 Jan 2025
					16:02:25",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/58681e62b9_e21bd2d45b.pdf,Penandatanganan AJB Aset [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/373edc36ce_72c263fc57.pdf,20250107_INKP_Laporan Informasi dan Fakta Material_31843306_lamp1.pdf,,
"15 Jan 2025
					16:51:56",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b4786f9c20_b932e91092.pdf,Laporan Penggunaan Dana Hasil Penawaran Umum [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/2e976abbb6_e97e4fea5b.pdf,20250114_INKP_Laporan Penggunaan Dana Hasil Penawaran Umum_31845634_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a2cab5f06a_4eeb3310f8.pdf,20250114_INKP_Laporan Penggunaan Dana Hasil Penawaran Umum_31845634_lamp2.pdf
"15 Jan 2025
					17:18:02",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a2be4b7c25_9545be3da0.pdf,Perubahan Pemegang Saham Pengendali Terakhir (PSPT) PT Indah Kiat Pulp & Paper Tbk (Perseroan) Dalam Rangka Suksesi Kepemimpinan. [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/76d9338618_da598aca51.pdf,20250115_INKP_Laporan Informasi dan Fakta Material_31845912_lamp1.pdf,,
"20 Jan 2025
					18:20:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e9d2c9519b_4373ee6584.pdf,Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3edb119cb9_c2ffb430a9.pdf,20250120_INKP_Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka_31846794_lamp1.pdf,,
"20 Jan 2025
					18:22:32",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/17337cb8bc_fde602af2d.pdf,Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/80d46cd7c7_8aed81f78e.pdf,20250120_INKP_Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka_31846792_lamp1.pdf,,
"23 Jan 2025
					17:15:49",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/52888d00b4_e13d63b80f.pdf,Konfirmasi Emiten Grup [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/09575d2034_0a95da6d50.pdf,20250121_INKP_Konfirmasi Emiten Grup_31846885_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/bcf0a4ae23_382103e209.pdf,20250121_INKP_Konfirmasi Emiten Grup_31846885_lamp2.pdf
"07 Jan 2025
					21:58:31",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/6594dcb6f2_cc2e9d8714.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INTP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/428235c1ea_7503b650ef.pdf,20250107_INTP_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31843451_lamp1.pdf,,
"16 Jan 2025
					17:29:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4b0a6aa6ea_ffe1b064f6.pdf,"Perubahan Direksi entitas anak Perseroan, PT Semen Grobogan []",INTP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/748d4c1caa_92dc9c8864.pdf,20250116_INTP_Laporan Informasi dan Fakta Material_31846273_lamp1.pdf,,
"24 Jan 2025
					14:36:51",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/aadd8c3356_193e3a2a61.pdf,Konfirmasi Emiten Grup [],INTP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/6c53f33053_08513f1cc8.pdf,20250124_INTP_Konfirmasi Emiten Grup_31847925_lamp1.pdf,,
"10 Jan 2025
					15:04:21",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/6fb361b1c7_174ec98202.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ISAT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/faa3aaeb8f_4b247f94ac.pdf,20250110_ISAT_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31844793_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/fe72bbe707_3f33148166.pdf,20250110_ISAT_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31844793_lamp2.pdf
"31 Jan 2025
					17:01:40",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/fb4531e389_7fc4416822.pdf,Konfirmasi Emiten Grup [],ISAT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e0013e0720_c87a3469c3.pdf,20250131_ISAT_Konfirmasi Emiten Grup_31848628_lamp1.pdf,,
"10 Jan 2025
					19:31:29",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/04503a00ec_46f2762402.pdf,Laporan Bulanan Aktivitas Eksplorasi [],ITMG,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e548319b34_d6dfb53147.pdf,20250110_ITMG_Laporan Bulanan Aktivitas Eksplorasi_31845004_lamp1.pdf,,
"10 Jan 2025
					19:36:28",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4c5447f40e_8b32a2cd91.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ITMG,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/d38a5870f3_1d3fcb524b.pdf,20250110_ITMG_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31845056_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/fb21bb1f65_c83b34d3f7.pdf,20250110_ITMG_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31845056_lamp1.pdf
"06 Jan 2025
					15:05:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1daf7c05f1_17dad941d6.pdf,Laporan Bulanan Registrasi Pemegang Efek [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1ca798bea0_91b8f20bd6.pdf,20250106_JSMR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31842929_lamp4.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/9ccb14f3ee_e1d58d3f17.pdf,20250106_JSMR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31842929_lamp1.pdf
"09 Jan 2025
					09:44:07",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/283fe22c69_4ac21cc432.pdf,Laporan Penggunaan Dana Hasil Penawaran Umum [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/d36a843c52_9c3362d529.pdf,20250109_JSMR_Laporan Penggunaan Dana Hasil Penawaran Umum_31844254_lamp1.pdf,,
"13 Jan 2025
					16:46:57",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/57446c5864_38a2b165b2.pdf,Perubahan Corporate Secretary [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ee94954f78_df46717e64.pdf,20250113_JSMR_Perubahan Corsec Komite Audit Alamat NPWP Internal Audit_31845320_lamp1.pdf,,
"08 Jan 2025
					16:46:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/6912dd7c93_95e1834d99.pdf,Laporan Bulanan Registrasi Pemegang Efek [],KLBF,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ae8ba90698_df6f4b3cd3.pdf,20250107_KLBF_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31843675_lamp1.pdf,,
