text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"06 Agt 2025
					09:59:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f319ae89ce_b7c60f7c57.pdf,Penjelasan atas Volatilitas Transaksi [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f42a220428_18393e3858.pdf,20250805_INKP_Tanggapan atas Permintaan Penjelasan Bursa_31930396_lamp1.pdf,,
"08 Agt 2025
					20:29:34",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ae6d32db99_27f1697897.pdf,Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],ISAT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a7fd763c0f_4807c6ceec.pdf,20250808_ISAT_Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka_31931887_lamp1.pdf,,
"09 Agt 2025
					10:00:20",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/115cc471e5_3baafc1226.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ISAT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/1c7e427b3d_35ffcaeb74.pdf,20250809_ISAT_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931921_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/23e26ad729_dde8f42ae5.pdf,20250809_ISAT_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931921_lamp2.pdf
"19 Agt 2025
					18:05:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/721b1cb6bc_a4e51f4329.pdf,Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],ISAT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7523b1bd66_f7de35a025.pdf,20250819_ISAT_Pengumuman RUPS_31933772_lamp1.pdf,,
"29 Agt 2025
					20:42:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6551a12208_da8d45c2f5.pdf,Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],ISAT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/9330c8d320_9afc09bf9a.pdf,20250829_ISAT_Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka_31936057_lamp1.pdf,,
"06 Agt 2025
					15:42:51",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d4bc799fdc_65d4466ea1.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ITMG,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3ac1e39d4f_c0c09b38da.pdf,20250806_ITMG_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930743_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/91159c83ca_bfa2612c95.pdf,20250806_ITMG_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930743_lamp2.pdf
"11 Agt 2025
					17:24:06",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250811173400-57189-0/FinancialStatement-2025-II-ITMG.pdf,Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],ITMG,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250811173400-57189-0/FinancialStatement-2025-II-ITMG.xlsx,FinancialStatement-2025-II-ITMG.xlsx,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250811173400-57189-0/inlineXBRL.zip,inlineXBRL.zip
"26 Agt 2025
					17:13:08",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c094b42b02_8568e18468.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],ITMG,,,,
"01 Agt 2025
					16:31:36",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/738b5614c4_027b1465cb.pdf,Penyampaian Bukti Iklan Informasi Laporan Keuangan Interim [],JPFA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c5045c3c02_bd538befb6.pdf,20250801_JPFA_Penyampaian Bukti Iklan_31929472_lamp1.pdf,,
"08 Agt 2025
					16:31:31",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8e227b9d7a_6f5412ac47.pdf,Laporan Bulanan Registrasi Pemegang Efek [],JPFA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/4d5b100ddd_a3d36c16b9.pdf,20250808_JPFA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931788_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d382168b5c_9c2adc53d1.pdf,20250808_JPFA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931788_lamp1.pdf
"20 Agt 2025
					16:34:22",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3325e30605_c904def6f7.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],JPFA,,,,
"29 Agt 2025
					17:00:07",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0dddd86173_be16154aee.pdf,Penyampaian Materi Public Expose - Tahunan [],JPFA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7eebcbd94f_0edf60a555.pdf,20250829_JPFA_Public Expose_31936017_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ca73662fd9_254057d855.pdf,20250829_JPFA_Public Expose_31936017_lamp2.pdf
"05 Agt 2025
					09:18:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7e866070a8_a74569cc7c.pdf,Laporan Bulanan Registrasi Pemegang Efek [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/01150b5fb1_0f893f5922.pdf,20250805_JSMR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930126_lamp4.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/324a12a2ac_acda22d5e6.pdf,20250805_JSMR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930126_lamp3.pdf
"14 Agt 2025
					14:20:22",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/cd8058121f_78c7aedbb4.pdf,Pembelian kembali atau pembayaran Efek Bersifat Utang dan/atau Sukuk [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8657e7c1b4_b03f8fe373.pdf,20250814_JSMR_Laporan Informasi dan Fakta Material_31932976_lamp1.pdf,,
"20 Agt 2025
					17:10:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a132096439_6becdb1761.pdf,Penyampaian Prospektus [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/43deb9507c_2c6e100fd5.pdf,20250820_JSMR_Penyampaian Prospektus/Informasi Tambahan_31934082_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7a876a5065_5bbb766b3b.pdf,20250820_JSMR_Penyampaian Prospektus/Informasi Tambahan_31934082_lamp1.pdf
"26 Agt 2025
					15:27:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/64cf0fc08c_4cf241af75.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],JSMR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7de1a386dc_f778e61d6b.pdf,20250826_JSMR_Public Expose_31935160_lamp1.pdf,,
"04 Agt 2025
					16:14:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/df9462ae12_031a79492d.pdf,Transaksi Afiliasi antara PT Enseval Putera Megatrading Tbk dengan PT Tri Sapta Jaya [],KLBF,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/2a9f4ed5df_44d01fd5f4.pdf,20250804_KLBF_Laporan Informasi dan Fakta Material_31929912_lamp1.pdf,,
"07 Agt 2025
					17:03:35",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ad7daee0aa_c5f1bcadfe.pdf,Laporan Bulanan Registrasi Pemegang Efek [],KLBF,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/4c6475a6a4_2da42a3cfc.pdf,20250806_KLBF_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930925_lamp1.pdf,,
"28 Agt 2025
					18:58:02",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/b5f67dd8d8_da647fd60d.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],KLBF,,,,
"08 Agt 2025
					16:40:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/cb0743da44_c8e46dba51.pdf,Laporan Bulanan Registrasi Pemegang Efek [],MAPA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/435d4c1a7c_8abfb84dc9.pdf,20250804_MAPA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31929861_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/484441ec3e_c49d177bd0.pdf,20250804_MAPA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31929861_lamp2.pdf
"08 Agt 2025
					16:47:36",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a999c3b6bd_c21a5b4a35.pdf,Laporan Bulanan Registrasi Pemegang Efek [],MAPI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/338e5f9f49_c57f41b004.pdf,20250804_MAPI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31929828_lamp3.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d5bf83a140_fc44386584.pdf,20250804_MAPI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31929828_lamp2.pdf
"01 Agt 2025
					22:59:08",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/9fef430316_4abbb62e31.pdf,Informasi Tambahan Ringkas PUB Obligasi Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 dan Sukuk Mudharabah Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 [],MBMA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/804715e7e8_00abeefafd.pdf,20250801_MBMA_Laporan Informasi dan Fakta Material_31929581_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a862eac476_0ce2f519ae.pdf,20250801_MBMA_Laporan Informasi dan Fakta Material_31929581_lamp2.pdf
"01 Agt 2025
					23:33:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/388dd67e73_1a6495232f.pdf,Penyampaian Bukti Iklan Penyampaian Bukti Iklan Informasi Tambahan Ringkas PUB Obligasi Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 dan Sukuk Mudharabah Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 [],MBMA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/69d365cc57_ce65fc4c36.pdf,20250801_MBMA_Penyampaian Bukti Iklan_31929584_lamp1.pdf,,
"11 Agt 2025
					10:38:27",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/28b39bbc8d_922d19c143.pdf,Laporan Bulanan Registrasi Pemegang Efek [],MBMA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/884ddebfcb_303ca5d6f8.pdf,20250805_MBMA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930273_lamp3.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/9d1235848b_af5cfa12e4.pdf,20250805_MBMA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930273_lamp1.pdf
"14 Agt 2025
					14:38:43",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/338fed8d10_5cf31485b1.pdf,Tambahan Informasi dan/atau Perbaikan atas Informasi Tambahan Ringkas PUB Obligasi Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 dan Sukuk Mudharabah Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 [],MBMA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/46ea6532b9_a494f7745d.pdf,20250814_MBMA_Laporan Informasi dan Fakta Material_31932914_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ae7fc961c7_bc0319e522.pdf,20250814_MBMA_Laporan Informasi dan Fakta Material_31932914_lamp1.pdf
"14 Agt 2025
					15:34:03",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e2a4e4ec7f_d04d6f63c4.pdf,Penyampaian Bukti Iklan Penyampaian Bukti Iklan Tambahan Informasi dan/atau Perbaikan atas Informasi Tambahan Ringkas PUB Obligasi Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 dan Sukuk Mudharabah Berkelanjutan I Merdeka Battery Materials Tahap II Tahun 2025 [],MBMA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/4ca460614f_ecc0bb7241.pdf,20250814_MBMA_Penyampaian Bukti Iklan_31932917_lamp1.pdf,,
"20 Agt 2025
					23:34:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ab00ac5406_a295d56f23.pdf,Pengumuman Bursa Pencatatan Awal Obligasi dan Sukuk [],MBMA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/58d705dc47_457e08fd6d.pdf,20250820_MBMA_Pengumuman Pencatatan Awal Obligasi dan Sukuk_31934096_lamp1.pdf,,
"06 Agt 2025
					18:58:28",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/fa01c6dc6f_2052f67bad.pdf,Jatuh Tempo Obligasi / Sukuk Korporasi [],MDKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/dd36a9e07c_c4f284967d.pdf,20250806_MDKA_Pengumuman Jatuh Tempo Obligasi dan Sukuk_31930663_lamp1.pdf,,
"07 Agt 2025
					17:31:52",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ebf8db0576_6f0a957b8f.pdf,Pembelian kembali atau pembayaran Efek Bersifat Utang dan/atau Sukuk [],MDKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3ec086e1f0_3356e4d97c.pdf,20250805_MDKA_Laporan Informasi dan Fakta Material_31930102_lamp1.pdf,,
"07 Agt 2025
					17:32:21",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3932b9c15e_6cc43beba5.pdf,Kesiapan Dana untuk Pelunasan Pokok serta Pembayaran Bunga Kedua Belas dari Obligasi Berkelanjutan III Merdeka Copper Gold Tahap III Tahun 2022 Seri B [],MDKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/75147e232a_33d74c9bd3.pdf,20250805_MDKA_Laporan Informasi dan Fakta Material_31930109_lamp1.pdf,,
"11 Agt 2025
					18:56:50",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7ddcc34f92_310d6e78b3.pdf,Laporan Bulanan Registrasi Pemegang Efek [],MDKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0be6a5fd46_7e41edfcec.pdf,20250728_MDKA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31927955_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/37d93ed946_1a34f55ef8.pdf,20250728_MDKA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31927955_lamp2.pdf
"29 Agt 2025
					19:07:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/cdbb3e9500_3d8ef214dd.pdf,Jatuh Tempo Obligasi / Sukuk Korporasi [],MDKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/55dcb4ed8c_19b5658d20.pdf,20250829_MDKA_Pengumuman Jatuh Tempo Obligasi dan Sukuk_31935870_lamp1.pdf,,
"04 Agt 2025
					20:21:43",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/dbaa0b379b_66c902688e.pdf,"Press Release_Lampaui Target, Emisi MedcoEnergi Turun Lebih dari 1,5 Juta Ton CO2e Lebih Awal []",MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0c633f11f4_c9b04b724f.pdf,20250804_MEDC_Laporan Informasi dan Fakta Material_31930023_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f386ffbd85_8ef5fd252a.pdf,20250804_MEDC_Laporan Informasi dan Fakta Material_31930023_lamp2.pdf
"06 Agt 2025
					13:59:17",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/42041839b7_73e01c99ed.pdf,Laporan Bulanan Registrasi Pemegang Efek [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0cc0097635_12696a5c84.pdf,20250725_MEDC_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31917591_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8e4d195add_8ed2e89bc3.pdf,20250725_MEDC_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31917591_lamp1.pdf
"07 Agt 2025
					09:40:38",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/669620dd0b_92015d7614.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk [],MEDC,,,,
"07 Agt 2025
					09:41:07",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a3dc9b3dfd_ec413f8f4b.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk [],MEDC,,,,
"07 Agt 2025
					09:41:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/042039a3c8_964a644f34.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk [],MEDC,,,,
"07 Agt 2025
					09:54:52",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/33e4d3e275_1aa4d54e27.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk (KOREKSI) [],MEDC,,,,
"07 Agt 2025
					09:55:55",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/dae88f75fb_5f02531ee3.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk (KOREKSI) [],MEDC,,,,
"07 Agt 2025
					09:56:47",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/18fee5411e_8f8231750f.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk (KOREKSI) [],MEDC,,,,
"07 Agt 2025
					14:23:21",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/638593b4a6_7f56c48d02.pdf,Penyampaian Bukti Iklan Bukti Iklan Hasil RUPO Obligasi Berkelanjutan IV Medco Energi Internasional Tahap I Tahun 2021 [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/28b2e9a23b_520f759528.pdf,20250807_MEDC_Penyampaian Bukti Iklan_31931232_lamp1.pdf,,
"07 Agt 2025
					14:28:05",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/dc29a683c8_01fd27e315.pdf,Penyampaian Bukti Iklan Bukti Iklan Hasil RUPO Obligasi Berkelanjutan IV Medco Energi Internasional Tahap II Tahun 2021 [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/638eef2001_df3d624b9f.pdf,20250807_MEDC_Penyampaian Bukti Iklan_31931239_lamp1.pdf,,
"07 Agt 2025
					14:32:40",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f506882b9b_87224671c8.pdf,Penyampaian Bukti Iklan Bukti Iklan Hasil RUPO Obligasi Berkelanjutan IV Medco Energi Internasional Tahap III Tahun 2022 [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0ad8c48479_2c7eadacd4.pdf,20250807_MEDC_Penyampaian Bukti Iklan_31931246_lamp1.pdf,,
"21 Agt 2025
					14:33:44",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/219a8a8292_7a97d41f6b.pdf,Press Release MedcoEnergi Peroleh Perpanjangan Masa Produksi Lapangan Minyak Bualuang di Thailand [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0de7944708_ceace414bc.pdf,20250821_MEDC_Laporan Informasi dan Fakta Material_31934263_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3424ffdb8d_dcdc93328a.pdf,20250821_MEDC_Laporan Informasi dan Fakta Material_31934263_lamp2.pdf
"26 Agt 2025
					15:17:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3101acce65_794ba73d00.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],MEDC,,,,
"28 Agt 2025
					14:44:49",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c31b3f7ad9_fd2278ad47.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/187aec7d62_c101661ac7.pdf,20250828_MEDC_Pemberitahuan Rencana/Penyampaian Panggilan/Hasil RUPO/RUPSU/RUP EBA-SP_31935725_lamp1.pdf,,
"28 Agt 2025
					14:51:51",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c6052a15cd_5197f9a607.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/ae2976aaec_64a067878f.pdf,20250828_MEDC_Pemberitahuan Rencana/Penyampaian Panggilan/Hasil RUPO/RUPSU/RUP EBA-SP_31935728_lamp1.pdf,,
"28 Agt 2025
					14:59:58",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f761aca734_15200a9270.pdf,Pemberitahuan Hasil RUPO PT Medco Energi Internasional Tbk [],MEDC,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/64d84d6eb9_9df671b6b3.pdf,20250828_MEDC_Pemberitahuan Rencana/Penyampaian Panggilan/Hasil RUPO/RUPSU/RUP EBA-SP_31935730_lamp1.pdf,,
"05 Agt 2025
					13:21:21",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6a05bc0876_e46e51a7a6.pdf,Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],PGAS,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/b89c40b45c_7b31f2044b.pdf,20250805_PGAS_Pemanggilan RUPS_31930188_lamp3.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d3f30d0832_baa75cfce1.pdf,20250805_PGAS_Pemanggilan RUPS_31930188_lamp1.pdf
